iso3c,date,country,region,income_level,goal,sex,ind_quality
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,3,BOTHSEX,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,3,FEMALE,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,3,MALE,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,4,BOTHSEX,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,4,FEMALE,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,4,MALE,1
SYR,2015,Syrian Arab Republic,Middle East & North Africa,Low income,8,NA,0
TCA,2015,Turks and Caicos Islands,Latin America & Caribbean,High income,Combined,FEMALE,1
TCA,2015,Turks and Caicos Islands,Latin America & Caribbean,High income,Combined,NA,0
TCA,2015,Turks and Caicos Islands,Latin America & Caribbean,High income,1,NA,0
TCA,2015,Turks and Caicos Islands,Latin America & Caribbean,High income,16,FEMALE,1
TCA,2015,Turks and Caicos Islands,Latin America & Caribbean,High income,8,NA,0
TCD,2015,Chad,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,Combined,FEMALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,Combined,MALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,Combined,NA,0.5
TCD,2015,Chad,Sub-Saharan Africa,Low income,1,NA,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,3,BOTHSEX,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,3,FEMALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,3,MALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,4,BOTHSEX,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,4,FEMALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,4,MALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,8,BOTHSEX,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,8,FEMALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,8,MALE,1
TCD,2015,Chad,Sub-Saharan Africa,Low income,8,NA,0
TGO,2015,Togo,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,Combined,FEMALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,Combined,MALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,Combined,NA,0.5
TGO,2015,Togo,Sub-Saharan Africa,Low income,1,NA,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,16,BOTHSEX,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,3,BOTHSEX,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,3,FEMALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,3,MALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,4,BOTHSEX,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,4,FEMALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,4,MALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,8,BOTHSEX,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,8,FEMALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,8,MALE,1
TGO,2015,Togo,Sub-Saharan Africa,Low income,8,NA,0
THA,2015,Thailand,East Asia & Pacific,Upper middle income,Combined,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,Combined,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,Combined,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,Combined,NA,0.5
THA,2015,Thailand,East Asia & Pacific,Upper middle income,1,NA,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,16,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,16,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,16,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,3,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,3,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,3,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,4,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,4,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,4,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,5,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,5,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,5,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,8,BOTHSEX,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,8,FEMALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,8,MALE,1
THA,2015,Thailand,East Asia & Pacific,Upper middle income,8,NA,0
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,Combined,BOTHSEX,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,Combined,FEMALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,Combined,MALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,Combined,NA,0.5
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,1,NA,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,16,BOTHSEX,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,16,FEMALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,16,MALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,3,BOTHSEX,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,3,FEMALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,3,MALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,4,BOTHSEX,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,4,FEMALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,4,MALE,1
TJK,2015,Tajikistan,Europe & Central Asia,Lower middle income,8,NA,0
TKM,2015,Turkmenistan,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
TKM,2015,Turkmenistan,Europe & Central Asia,Upper middle income,Combined,NA,0
TKM,2015,Turkmenistan,Europe & Central Asia,Upper middle income,1,NA,0
TKM,2015,Turkmenistan,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
TKM,2015,Turkmenistan,Europe & Central Asia,Upper middle income,8,NA,0
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,Combined,BOTHSEX,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,Combined,FEMALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,Combined,MALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,Combined,NA,0.5
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,1,NA,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,16,BOTHSEX,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,3,BOTHSEX,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,3,FEMALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,3,MALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,4,BOTHSEX,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,4,FEMALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,4,MALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,8,BOTHSEX,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,8,FEMALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,8,MALE,1
TLS,2015,Timor-Leste,East Asia & Pacific,Lower middle income,8,NA,0
TON,2015,Tonga,East Asia & Pacific,Upper middle income,Combined,FEMALE,1
TON,2015,Tonga,East Asia & Pacific,Upper middle income,Combined,MALE,1
TON,2015,Tonga,East Asia & Pacific,Upper middle income,Combined,NA,0
TON,2015,Tonga,East Asia & Pacific,Upper middle income,1,NA,0
TON,2015,Tonga,East Asia & Pacific,Upper middle income,16,FEMALE,1
TON,2015,Tonga,East Asia & Pacific,Upper middle income,16,MALE,1
TON,2015,Tonga,East Asia & Pacific,Upper middle income,8,NA,0
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,Combined,BOTHSEX,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,Combined,FEMALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,Combined,MALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,Combined,NA,0
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,1,NA,0
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,16,BOTHSEX,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,16,FEMALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,16,MALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,3,BOTHSEX,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,3,FEMALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,3,MALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,4,BOTHSEX,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,4,FEMALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,4,MALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,8,BOTHSEX,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,8,FEMALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,8,MALE,1
TTO,2015,Trinidad and Tobago,Latin America & Caribbean,High income,8,NA,0
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,Combined,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,Combined,FEMALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,Combined,MALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,Combined,NA,0.5
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,1,NA,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,16,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,3,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,3,FEMALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,3,MALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,4,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,4,FEMALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,4,MALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,5,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,8,BOTHSEX,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,8,FEMALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,8,MALE,1
TUN,2015,Tunisia,Middle East & North Africa,Lower middle income,8,NA,0
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,Combined,MALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,Combined,NA,0.5
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,1,NA,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,16,FEMALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,16,MALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,4,FEMALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,4,MALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,5,FEMALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,5,MALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,8,FEMALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,8,MALE,1
TUR,2015,Turkey,Europe & Central Asia,Upper middle income,8,NA,0
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,Combined,BOTHSEX,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,Combined,FEMALE,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,Combined,MALE,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,Combined,NA,0.5
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,1,NA,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,4,BOTHSEX,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,4,FEMALE,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,4,MALE,1
TUV,2015,Tuvalu,East Asia & Pacific,Upper middle income,8,NA,0
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,Combined,NA,0.5
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,1,NA,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,16,BOTHSEX,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,16,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,16,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,3,BOTHSEX,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,3,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,3,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,4,BOTHSEX,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,4,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,4,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,5,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,5,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,8,BOTHSEX,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,8,FEMALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,8,MALE,1
TZA,2015,Tanzania,Sub-Saharan Africa,Lower middle income,8,NA,0
UGA,2015,Uganda,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,Combined,FEMALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,Combined,MALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,Combined,NA,0.5
UGA,2015,Uganda,Sub-Saharan Africa,Low income,1,NA,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,16,BOTHSEX,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,16,FEMALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,16,MALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,3,BOTHSEX,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,3,FEMALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,3,MALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,4,BOTHSEX,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,4,FEMALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,4,MALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,8,BOTHSEX,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,8,FEMALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,8,MALE,1
UGA,2015,Uganda,Sub-Saharan Africa,Low income,8,NA,0
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,Combined,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,Combined,FEMALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,Combined,MALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,Combined,NA,0.5
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,1,NA,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,16,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,16,FEMALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,16,MALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,3,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,3,FEMALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,3,MALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,4,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,4,FEMALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,4,MALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,5,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,8,BOTHSEX,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,8,FEMALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,8,MALE,1
UKR,2015,Ukraine,Europe & Central Asia,Lower middle income,8,NA,0
URY,2015,Uruguay,Latin America & Caribbean,High income,Combined,BOTHSEX,1
URY,2015,Uruguay,Latin America & Caribbean,High income,Combined,FEMALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,Combined,MALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,Combined,NA,0.5
URY,2015,Uruguay,Latin America & Caribbean,High income,1,NA,1
URY,2015,Uruguay,Latin America & Caribbean,High income,16,BOTHSEX,1
URY,2015,Uruguay,Latin America & Caribbean,High income,16,FEMALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,16,MALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,4,BOTHSEX,1
URY,2015,Uruguay,Latin America & Caribbean,High income,4,FEMALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,4,MALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,5,BOTHSEX,1
URY,2015,Uruguay,Latin America & Caribbean,High income,5,FEMALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,5,MALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,8,BOTHSEX,1
URY,2015,Uruguay,Latin America & Caribbean,High income,8,FEMALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,8,MALE,1
URY,2015,Uruguay,Latin America & Caribbean,High income,8,NA,0
USA,2015,United States,North America,High income,Combined,BOTHSEX,1
USA,2015,United States,North America,High income,Combined,FEMALE,1
USA,2015,United States,North America,High income,Combined,MALE,1
USA,2015,United States,North America,High income,Combined,NA,0
USA,2015,United States,North America,High income,1,NA,0
USA,2015,United States,North America,High income,16,BOTHSEX,1
USA,2015,United States,North America,High income,16,FEMALE,1
USA,2015,United States,North America,High income,16,MALE,1
USA,2015,United States,North America,High income,3,BOTHSEX,1
USA,2015,United States,North America,High income,3,FEMALE,1
USA,2015,United States,North America,High income,3,MALE,1
USA,2015,United States,North America,High income,4,BOTHSEX,1
USA,2015,United States,North America,High income,4,FEMALE,1
USA,2015,United States,North America,High income,4,MALE,1
USA,2015,United States,North America,High income,5,FEMALE,1
USA,2015,United States,North America,High income,5,MALE,1
USA,2015,United States,North America,High income,8,BOTHSEX,1
USA,2015,United States,North America,High income,8,NA,0
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,Combined,BOTHSEX,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,Combined,FEMALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,Combined,MALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,Combined,NA,0.5
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,1,NA,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,16,BOTHSEX,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,3,BOTHSEX,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,3,FEMALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,3,MALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,4,BOTHSEX,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,4,FEMALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,4,MALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,8,BOTHSEX,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,8,FEMALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,8,MALE,1
UZB,2015,Uzbekistan,Europe & Central Asia,Lower middle income,8,NA,0
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,Combined,BOTHSEX,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,Combined,FEMALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,Combined,MALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,Combined,NA,0
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,1,NA,0
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,16,FEMALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,16,MALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,4,FEMALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,4,MALE,1
VCT,2015,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,5,BOTHSEX,1
